2022-07-27T11:28:49-04:00,Tech firms chart different office-work paths with real estate moves,negative,0.662355721
2022-07-27T10:59:03-04:00,Israeli spyware firm NSO Group compromised iPhones used by EU staff: report,negative,0.625744283
2022-07-27T08:16:29-04:00,"Zuckerberg says Apple, Meta in 'deep, philosophical competition' over metaverse: report",neutral,0.86836344
2022-07-25T11:46:26-04:00,"Apple supplier, others asked to operate in 'closed loop' in China to battle Covid: report",neutral,0.841809571
2022-07-25T11:07:45-04:00,"Apple, Koss agree to deal before AirPods patent case trial: report",neutral,0.879979432
2022-07-25T10:43:12-04:00,These Big Tech ETFs are in focus as megacap names gear up for earnings,positive,0.906587899
2022-07-25T03:19:10-04:00,"In this week's earnings tsunami, Wall Street looks for resilience",neutral,0.761190295
2022-07-24T13:01:00-04:00,Streaming jumps to capture a third of television viewing,positive,0.80898267
2022-07-24T12:00:00-04:00,Apple's rise to $3T called 'cheaper than a cup of coffee',neutral,0.927535415
2022-07-23T14:55:04-04:00,UBS lists top conviction stock ideas for its favorite sectors,negative,0.963779211
2022-07-23T12:00:00-04:00,Tech Roundup: Earnings results show mixed messages across the industry,negative,0.967582226
2022-07-22T16:04:03-04:00,"Snap dives 40%, hits new 52-week low as analysts slam 'remarkably disappointing' Q2",neutral,0.919938803
2022-07-22T12:37:37-04:00,"Earnings week ahead: Alphabet, Amazon, Coca-Cola, Microsoft, Ford, Exxon and more",positive,0.892696381
2022-07-21T08:21:34-04:00,Tesla results prove manufacturing prowess; recent megacap rally can continue - NewEdge Wealth,neutral,0.821645677
2022-07-20T11:48:35-04:00,Apple releases new report highlighting its health and fitness prowess,negative,0.651960254
2022-07-20T10:35:53-04:00,"Apple iPhone shipments in China 'surged' in June, following COVID-lockdowns: report",negative,0.94121331
2022-07-20T09:29:20-04:00,"Apple rises even as Morgan Stanley says Mac, Services weakness could hit June quarter",neutral,0.534045637
2022-07-20T05:06:04-04:00,Google looks to avoid past mistakes with new Glass successor,positive,0.554102361
2022-07-19T11:54:42-04:00,Apple agrees to pay $50M to settle 'butterfly' keyboard lawsuit,neutral,0.714049518
2022-07-19T10:59:30-04:00,"Apple likely to meet Q3 results, but all eyes on demand as iPhone 14 gets set to launch",negative,0.92277509
2022-07-19T07:15:42-04:00,"Apple to be fined in Russia over violating antitrust laws, app store abuse: report",negative,0.92130667
2022-07-18T14:05:28-04:00,Apple reportedly planning to slow down hiring into 2023,positive,0.615937293
2022-07-18T13:18:52-04:00,"Apple gains smartphone market share in Q2, even as broader market shrinks",negative,0.957078338
2022-07-18T09:20:28-04:00,"Paramount slips as Morgan Stanley downgrades, citing 'uncertain' path towards growth",positive,0.942499757
2022-07-18T08:18:42-04:00,"Apple rises as Bernstein raises Q3 estimates, citing strong supply, 'healthy' Chinese demand",negative,0.696193516
2022-07-18T06:57:31-04:00,Top sticky stocks most immune to big earnings misses and beats,negative,0.581636965
2022-07-16T12:00:00-04:00,Tech Roundup: Twitter hits back at Elon Musk; Apple ends ties with a one-time company legend,positive,0.951426744
2022-07-15T09:27:19-04:00,"Snap rises as Monness, Crespi, Hardt sees 'healthy' DAU growth in Q2 amid turmoil",positive,0.847716033
2022-07-14T12:13:00-04:00,"Apple iPhone 14 demand keeps increasing ​in China among retailers, scalpers, analyst says",neutral,0.920374274
2022-07-14T11:38:10-04:00,"Apple 'most likely' winner of NFL Sunday Ticket rights, could cost $3B per year: report",neutral,0.934297025
2022-07-14T09:53:21-04:00,"House Speaker Nancy Pelosi sells Visa, Apple calls, exercises Nvidia calls",neutral,0.767704427
2022-07-14T07:32:14-04:00,"Apple's advertising business could be worth $20B by 2026, BofA says",positive,0.934349358
2022-07-13T11:18:45-04:00,Apple iPhone sales have remained strong even as smartphone market cools: report,negative,0.936900795
2022-07-13T08:15:46-04:00,"Citi cuts estimates on Apple, citing 'macro woes,' but offers 5 reasons to buy shares",negative,0.900098383
2022-07-13T07:19:28-04:00,Apple rises even as report indicates it has ended consulting agreement with Jony Ive,neutral,0.769456863
2022-07-12T15:19:14-04:00,AAM launches an innovation and transformation ETF,positive,0.526518404
2022-07-12T07:14:24-04:00,Apple cutting trade-in prices may be sign of ongoing 'strong demand',negative,0.971424699
2022-07-11T15:59:31-04:00,Q2 Global PC Shipments fell double digit back on China lockdowns: IDC Report,negative,0.973051965
2022-07-11T14:39:15-04:00,Smartphone shipments seen declining in new Cowen industry outlook,neutral,0.451368421
2022-07-11T12:42:40-04:00,"Credit Suisse wary on Big Tech earnings, but Oppenheimer highlights charts",positive,0.694460988
2022-07-11T11:51:45-04:00,Rivals battle over Champions League soccer rights expected to top $2B,negative,0.935905933
2022-07-11T10:03:14-04:00,"Apple slips as Monness, Crespi, Hardt cuts estimates, citing 'towering inferno' economy",negative,0.962570667
2022-07-11T07:41:19-04:00,"Meta slips as Needham downgrades over 'deteriorating' fundamentals, structural risks",negative,0.947093427
2022-07-10T12:05:00-04:00,"Apple, HP Enterprise at risk of a huge downside if a recession happens",negative,0.958091319
2022-07-10T10:05:00-04:00,"Netflix's 'Stranger Things' keeps swamping streaming ratings, though 'Hustle' adds juice",neutral,0.523394763
2022-07-10T10:04:17-04:00,"Antitrust bill targeting Amazon, Google, Apple may not exit Senate before summer recess",neutral,0.866123617
2022-07-09T11:00:00-04:00,Tech Roundup: Musk pulls the plug on his big Twitter deal,neutral,0.87125051
2022-07-08T13:07:44-04:00,"Qualcomm likely to be sole supplier for Samsung Galaxy S23, analyst says",neutral,0.918456972
2022-07-08T11:28:41-04:00,"NFL Sunday Ticket still likely headed to streaming, with fall decision ahead",neutral,0.718077004
2022-07-07T15:02:58-04:00,Europe probing big tech's new high-resolution video standard - Reuters,neutral,0.950742543
2022-07-07T14:21:42-04:00,Disney no longer weighing ESPN spin-off - report,positive,0.940976501
2022-07-07T08:27:55-04:00,"Cerence rises as RBC upgrades, citing 'more reasonable' expectations",positive,0.916645706
2022-07-06T16:55:06-04:00,"Netflix, even with Stranger Things and other hits, may see more subscriber losses",neutral,0.855821371
2022-07-06T15:50:27-04:00,"Apple's 'Lockdown Mode' will protect iPhones, iPads and Macs from state-sponsored hackers",negative,0.534528613
2022-07-06T11:36:36-04:00,"Apple's 'structural' changes to iPhone supply chain could benefit Sony, others: analyst",negative,0.957421005
2022-07-06T09:53:48-04:00,Taiwan Semiconductor slips even as Taiwan economy minister says orders are 'very full',negative,0.42742148
2022-07-06T07:14:46-04:00,"iPhone builds stay 'intact,' Wall Street 'materially' underestimates ASPs: Loop Capital",neutral,0.856527448
2022-07-05T15:01:56-04:00,"Alphabet, Meta, Pinterest, Snap pop as Barclays says advertising 'perfect storm is here'",negative,0.972412884
2022-07-05T12:34:00-04:00,IMX score falls to 'moderate low' level in June,negative,0.848250151
2022-07-05T11:41:04-04:00,"Apple lowers trade-in values for iPhone, iPad, Apple Watch, Mac ahead of expected refresh",negative,0.970200896
2022-07-05T08:00:43-04:00,"Apple App Store slows down in June on China weakness, Morgan Stanley says",neutral,0.519564092
2022-07-03T10:04:00-04:00,Netflix's 'Stranger Things' sets viewing record; HBO Max's Potter film scores,neutral,0.800704837
2022-07-01T14:51:50-04:00,Apple co-founder Steve Jobs to receive posthumous Presidential Medal of Freedom,neutral,0.496785045
2022-07-01T11:15:02-04:00,Google settles Play Store monopoly case with $90M fund for developers,positive,0.863391101
2022-07-01T07:53:03-04:00,Apple raises iPhone 13 price nearly 20% in Japan as yen plunges: report,negative,0.804086149
2022-07-01T07:38:34-04:00,Apple slips as J.P. Morgan calls near-term estimates 'resilient' despite recession risks,neutral,0.937588274
2022-06-30T14:22:00-04:00,"Apple lets South Korean developers use third-party payment systems, will take 26% cut",neutral,0.91665262
2022-06-30T13:23:48-04:00,Comcast's Xfinity Stream app heads to Apple TV devices,neutral,0.849869609
2022-06-30T12:14:37-04:00,Apple to push drivers to use CarPlay to buy gas straight from dashboard: report,positive,0.954180062
2022-06-30T11:58:04-04:00,"Chinese demand for Apple's iPhone 14 is stronger than iPhone 13, analyst says",positive,0.525094986
2022-06-30T07:13:51-04:00,"Samsung beats Taiwan Semiconductor, becomes first foundry to mass produce 3 nm chips",negative,0.95511198
2022-06-29T09:11:12-04:00,"Meta Platforms rises even as Monness, Crespi, Hardt cuts Q2 estimates, citing recession risk",negative,0.581426501
2022-06-29T08:32:34-04:00,"Apple, Google receive letter from FCC Commissioner to remove TikTok from app stores",negative,0.962731719
2022-06-29T07:38:26-04:00,Texas Instruments drops as BofA downgrades shares and other chip stocks on growth concerns,positive,0.870190084
2022-06-29T07:11:32-04:00,Apple slips even as Wedbush says iPhone demand up 'slightly better than expected',negative,0.96132338
2022-06-28T14:36:44-04:00,"Advanced Micro Devices, Nvidia lead chip decline even as Qualcomm rises on rumor",negative,0.597244978
2022-06-28T12:41:44-04:00,Apple may keep using Qualcomm modem chip after potentially failing with its own: analyst,negative,0.924388528
2022-06-28T10:22:45-04:00,"Apple slips as Evercore cuts price target on FX headwinds, PC weakness",positive,0.916193485
2022-06-28T08:15:06-04:00,Taiwan Semiconductor rises as 6% price hikes are coming starting in January: report,negative,0.943305254
2022-06-27T13:05:08-04:00,Large-cap growth fund managers are underweight tech by the most on record,negative,0.446769863
2022-06-27T10:36:26-04:00,Retail sector eyes Apple’s decision to bargain with new union,negative,0.819962621
2022-06-27T10:09:41-04:00,Supreme Court turns away Apple bid to invalidate Qualcomm patents,neutral,0.864505112
2022-06-24T16:11:53-04:00,NFL Sunday Ticket rights bids still getting league review - CNBC,positive,0.93328166
2022-06-24T14:17:31-04:00,"Berkshire Hathaway shares bounce up from 52-week low, as portfolio takes a hit",neutral,0.861225724
2022-06-24T11:36:39-04:00,Corporate America reacts to Supreme Court abortion decision,negative,0.750990033
2022-06-24T09:56:21-04:00,"Lawmakers press probe of Apple, Google over mobile device tracking",neutral,0.937107027
2022-06-24T07:57:29-04:00,Apple mixed reality headset 'likely' to be announced in January: analyst,negative,0.917959034
2022-06-23T13:51:01-04:00,"Apple, Android smartphones hacked by Italian company, Google says",negative,0.885059237
2022-06-23T11:47:39-04:00,"Cisco to completely exit Russia, Belarus after stopping operations in March: report",positive,0.480994076
2022-06-23T08:28:28-04:00,"Apple rises as Bernstein says stock could outperform over next few months, citing history",negative,0.565773726
2022-06-23T05:40:36-04:00,Corporations largely stay quiet ahead of delicate Supreme Court rulings,neutral,0.55671823
2022-06-22T16:16:46-04:00,"Apple, Twitter and other tech leaders tread water in mild broad market trading",neutral,0.824482024
2022-06-22T15:28:55-04:00,"Apple CEO Cook says 'stay tuned,' teasing company's oft-rumored AR headset",positive,0.514291644
2022-06-22T10:16:10-04:00,Apple takes back spot as world's most valuable company,negative,0.966754138
2022-06-22T08:57:14-04:00,Apple slips as analysts dissect App Store revenue growth in May,positive,0.781610727
2022-06-21T13:44:49-04:00,Nvidia leads semiconductors higher as broad-based rally ignites sector,neutral,0.856793284
2022-06-21T10:42:03-04:00,"Apple, Microsoft, Salesforce stay top picks at Wedbush, says focus on 'secular winners'",positive,0.811690569
2022-06-21T07:37:29-04:00,Apple rises as UBS notes China iPhone shipments 'notably' outperformed market in May,neutral,0.876542926
2022-06-20T13:00:00-04:00,Apple may have a secret weapon with its Arcade gaming service,neutral,0.855038464
2022-06-20T10:06:42-04:00,Morgan Stanley selects top consumer stocks in recessionary scenario,positive,0.554916441
2022-06-20T10:03:00-04:00,BofA seeks ways forward through 'choppy' advertising-market waters,positive,0.91022402
2022-06-19T13:02:00-04:00,"As TV usage dips, streaming surges to record share in Nielsen measure",negative,0.935021102
2022-06-19T10:00:00-04:00,Tech layoffs signal worries ahead for the economy,negative,0.846033633
2022-06-19T08:37:12-04:00,Apple workers in Maryland vote to unionize,neutral,0.925310135
2022-06-18T13:00:00-04:00,Tech Roundup: Elon speaks to Twitter; Apple's $1T brand,neutral,0.584657073
2022-06-17T14:53:09-04:00,Google CEO to go to Capitol Hill to meet with lawmakers as antitrust calls heat up,neutral,0.910960674
2022-06-17T12:14:23-04:00,Here's where politicians will switch focus from high prices to struggling 401Ks,positive,0.911312938
2022-06-17T09:41:27-04:00,Apple's brand value races toward $1T even as market cap dips,neutral,0.731579542
2022-06-17T09:28:10-04:00,"Market slide offers 'generational opportunity,' buy FAANGs and NVIDIA - Defiance ETFs",positive,0.754368126
2022-06-17T08:39:11-04:00,"Microsoft to focus on '3 Cs' to compete in video game industry, Morgan Stanley says",neutral,0.817632258
2022-06-17T07:06:01-04:00,WTO nets big fishing deal in last minute conference success,negative,0.771988153
2022-06-16T07:37:15-04:00,Apple nears falling below $2T market cap as Big Tech continues to sell-off post Fed meeting,positive,0.853586197
2022-06-15T11:56:07-04:00,Nvidia leads chips higher as Intel launches Arc GPU in China,positive,0.937878966
2022-06-15T08:50:02-04:00,"Apple's WWDC privacy changes seen as 'slight positive' for Meta, Snap",negative,0.957797527
2022-06-15T07:36:56-04:00,Sonos falls as Morgan Stanley downgrades citing 'more cautious' consumer spending,positive,0.528677285
2022-06-15T07:22:03-04:00,Qualcomm rises after winning appeal over $1B fine from EU,neutral,0.805412292
2022-06-14T14:41:11-04:00,Apple working on entry level iPad with USB-C connectivity: report,positive,0.739180684
2022-06-14T12:13:09-04:00,Apple seals landmark 10-year deal for Major League Soccer,negative,0.765158296
2022-06-14T07:56:15-04:00,"Deutsche Bank upgrades NetApp on 'compelling risk-reward,' cuts HP Enterprise",neutral,0.567545295
2022-06-13T09:18:25-04:00,S&P 500 needs to hold this level to avoid a June swoon,negative,0.808157444
2022-06-13T09:06:54-04:00,Google to pay $118M to settle female employees' discrimination suit,neutral,0.829364717
2022-06-13T07:21:27-04:00,"FAANG can fight the Fed, Fundstrat says",neutral,0.807767272
2022-06-12T12:21:00-04:00,"'Ozark,' new movies keep Netflix on top of streaming ratings",neutral,0.59855473
2022-06-11T10:44:00-04:00,"Upstart leads weeks' financial losers, while Futu, 360 DigiTech climb",negative,0.927410841
2022-06-10T17:53:38-04:00,Goldman Sachs comes under SEC civil probe over ESG funds - WSJ,negative,0.514928043
2022-06-10T11:06:07-04:00,"UK antitrust watchdog probing Apple, Google over mobile, cloud gaming",negative,0.806125045
2022-06-10T09:56:43-04:00,"Rising rates, less consumer spending may cause pain for Buy Now, Pay Later space",negative,0.874144077
2022-06-10T09:12:05-04:00,"Klarna CEO applauds Apple's entry into Buy Now, Pay Later; says its model is 'recession proof'",negative,0.907330096
2022-06-09T13:22:19-04:00,"Affirm, Block stocks drop after details on Apple's BNPL emerge; fintechs slide",positive,0.905053496
2022-06-09T13:12:06-04:00,Apple expanding laptop lines further to broaden in-house chip usage,neutral,0.791685879
2022-06-09T07:46:39-04:00,Meta Platforms pauses development of smartwatch,neutral,0.933210433
2022-06-09T04:42:21-04:00,Is a bank charter in the cards after Apple touts 'Pay Later' program?,negative,0.946004629
2022-06-08T10:34:52-04:00,Wells Fargo cautious on Shopify as user engagement wanes,negative,0.962428331
2022-06-08T10:21:30-04:00,Microsoft slips as it says it will 'significantly scale down' Russian operations: report,neutral,0.910222888
2022-06-08T09:37:36-04:00,Taiwan Semi has no 'concrete plans' to build factories in Europe: Chairman,negative,0.517821252
2022-06-08T07:20:09-04:00,"Roku rises after it 'abruptly' closes trading window, talk of Netflix deals swirls: report",neutral,0.897139251
2022-06-08T04:12:42-04:00,EU forces Apple to start using USB-C charger from 2024,neutral,0.518283606
2022-06-07T16:47:51-04:00,Apple seals unique deal for Brad Pitt Formula 1 movie - report,neutral,0.806244791
2022-06-07T13:51:41-04:00,"Amid ticker switch and Sheryl Sandberg's departure, will META make a better buy than FB?",neutral,0.776086867
2022-06-07T12:02:48-04:00,Apple has several 'long term' value drivers coming from WWDC,positive,0.821507931
2022-06-07T10:35:12-04:00,PayPal's Venmo top line could rise 20% if Apple opens up Tap to Pay on iPhone: Mizuho,neutral,0.913921118
2022-06-07T10:04:05-04:00,"Netflix joins ESPN, Comcast, Amazon in hunt for Formula 1 rights - report",neutral,0.80191797
2022-06-07T08:25:52-04:00,"Apple innovation engine at 'full throttle' after WWDC keynote, Morgan Stanley says",neutral,0.911720812
2022-06-07T07:30:26-04:00,Apple may host January event for its mixed reality headset as analysts digest WWDC,positive,0.84158653
2022-06-06T17:20:17-04:00,Apple's WWDC: New MacBooks already seen as becoming a hit,neutral,0.648772836
2022-06-06T14:48:23-04:00,"Apple WWDC: Tech giant shows off new MacBook Air, Pro, M2 chip, iOS 16 and more",positive,0.859517395
2022-06-06T13:45:54-04:00,"Energy, consumer companies leap ahead in Russell US Indexes reconstitution",negative,0.966377974
2022-06-06T12:54:09-04:00,IMX score falls in May to 5.86,negative,0.776378214
2022-06-06T07:21:32-04:00,Apple shares rise as store down ahead of annual developers conference,neutral,0.937194347
2022-06-05T14:12:25-04:00,Apple WWDC 2022 preview: What to expect from the annual developer conference,neutral,0.504592955
2022-06-04T12:00:00-04:00,"Tech Roundup: Facebook's executive shakeup, Salesforce's earnings grab investors' attention",positive,0.945499837
2022-06-03T18:37:06-04:00,Netflix's 'Ozark' builds on finale to lead streaming ratings again,neutral,0.928160131
2022-06-03T14:30:19-04:00,"Catalyst watch: Apple's WWDC, Nio earnings, eyes on AMD, Spotify & Hyzon events",neutral,0.718928874
2022-06-03T08:56:54-04:00,Apple to improve work schedules at retail stores: report,neutral,0.888554275
2022-06-03T08:54:10-04:00,Disney taps Apple gaming executive to lead metaverse strategy,neutral,0.771248162
2022-06-03T08:37:05-04:00,Musk comments are 'cautionary;' Apple is a 'table pounder' of a buy - Wedbush's Dan Ives,negative,0.972696662
2022-06-03T08:04:27-04:00,"Apple's slowing App Store growth could lead to weak Services revenue, MS says",negative,0.450298846
2022-06-02T14:50:07-04:00,Apple gains even as Evercore remains cautious on App Store growth,neutral,0.481821805
2022-06-02T12:21:01-04:00,Block stock jumps after unveiling Apple partnership for Tap to Pay on iPhone,negative,0.966683745
2022-06-02T08:33:39-04:00,"Snap, Pinterest fall as Piper Sandler downgrades on concerns over ad market",negative,0.914255619
2022-06-01T13:33:06-04:00,"Apple defends App Store policies, says it stopped nearly $1.5B in 'fraudulent transactions' last year",neutral,0.63525033
2022-06-01T07:11:22-04:00,Apple to shift a portion of its iPad production towards Vietnam,neutral,0.941643536
2022-05-31T08:57:50-04:00,"Apple mixed reality headset likely to launch in 2023, not at upcoming WWDC: analyst",positive,0.952311277
2022-05-31T08:30:40-04:00,"Apple likely to benefit from 'improving' supply chain, Wedbush says as spending holds up",neutral,0.888771892
2022-05-31T07:19:46-04:00,Samsung discussed working with Intel on semiconductor pact: report,positive,0.730335772
2022-05-29T14:02:00-04:00,'Ozark' finale delivers Netflix big streaming win,negative,0.785110712
2022-05-29T12:00:00-04:00,Are cracks starting to show at Microsoft?,neutral,0.755448937
2022-05-28T13:00:00-04:00,Will Apple's iPhone numbers keep meeting expectations?,neutral,0.610423505
2022-05-28T12:00:00-04:00,Tech Roundup: Twitter dealings and lots of earnings stoke investors' enthusiasm,positive,0.752458334
2022-05-27T11:04:02-04:00,Apple rises Friday to reclaim most-valuable company title,positive,0.948890865
2022-05-27T07:58:44-04:00,"Roku ticks up as Pivotal upgrades, noting 'reasonable' valuation at current levels",neutral,0.871158302
2022-05-26T13:24:31-04:00,NFL Plus streaming service moves forward for summer launch,neutral,0.858730972
2022-05-26T12:08:09-04:00,Apple has not changed shipping plan for iPhone 14 despite Shanghai lockdown: analyst,negative,0.967423201
2022-05-26T08:02:45-04:00,"Apple falls on worries of flat iPhone production, increased labor costs",neutral,0.896287858
2022-05-25T18:19:47-04:00,Venture capitalist Jim Breyer says Twitter intrinsic value $25 to $30/share,neutral,0.509074867
2022-05-25T12:33:31-04:00,Apple's O'Brien pushes against unionization in video: report,neutral,0.92402339
2022-05-25T09:56:32-04:00,Apple to start rolling out Tap to Pay on iPhone today at its stores: report,negative,0.965663314
2022-05-25T07:42:14-04:00,"Apple slips as Loop Capital lowers PT, says iPhone cut could put June quarter 'at risk'",negative,0.94325
2022-05-25T07:10:00-04:00,Apple’s iPhone may face distribution delays as lockdowns in China continue,positive,0.924976468
2022-05-24T14:16:07-04:00,"Electronic Arts gains 3%, headed for longest win streak since 2015",neutral,0.828220725
2022-05-24T12:54:04-04:00,Coinbase becomes first cryptocurrency firm to enter Fortune 500 list,neutral,0.806117594
2022-05-24T10:06:59-04:00,"AirPods Pro 2 to be mass built in Vietnam, as Apple diversifies away from China: analyst",negative,0.970473945
2022-05-24T07:50:56-04:00,"Snap may be 'canary in the coal mine,' as analysts slash PTs following Q2 warning",positive,0.93830961
2022-05-24T07:45:55-04:00,"Apple seeing 'modest' re-acceleration in App Store, China, BofA says",positive,0.573760509
2022-05-23T14:10:28-04:00,"With gaming mergers advancing, analysts weigh best Electronic Arts matchups",negative,0.973271191
2022-05-23T12:12:09-04:00,All 7 megacap tech names are down at least 20% YTD and these ETNs have suffered,positive,0.833307981
2022-05-23T07:40:13-04:00,Apple rises as UBS sees highest iPhone purchase intent in six years on back of survey,positive,0.883301675
2022-05-22T16:01:00-04:00,Streaming tags new record high in Nielsen TV share measure,neutral,0.932914197
2022-05-20T15:44:37-04:00,Comcast's Roberts floated spinning NBCU into merger with Electronic Arts - report,neutral,0.899124742
2022-05-20T14:00:05-04:00,"Perhaps the energy sector was the real pandemic winner""""",neutral,0.627517045
2022-05-20T13:39:44-04:00,"Apple, Intel among tech leaders caught in S&P 500 swoon",neutral,0.930871785
2022-05-20T12:06:38-04:00,Apple to unveil new version of HomePod in short order: analyst,positive,0.952035248
2022-05-20T08:26:14-04:00,"Apple iPhone supply chain 'surprisingly resilient' despite China's COVID issues, Ives says",positive,0.936950326
2022-05-20T08:10:19-04:00,"Apple nabs 51% of North American smartphone market in Q1, aided by iPhone 13",negative,0.558891058
2022-05-20T07:07:45-04:00,"Taiwan Semi downplays report of Singapore plant, adds possibility not ruled out",negative,0.562637866
2022-05-20T06:22:34-04:00,Outsized losses of the S&P 500 are limited to the Big Tech club,negative,0.935905695
2022-05-19T15:19:50-04:00,Apple has dropped 20% since March to reach 10-month low. Is it time to buy?,neutral,0.930408239
2022-05-19T12:37:07-04:00,Apple has shown its mixed reality headset to its board of directors: report,negative,0.544749737
2022-05-19T09:56:37-04:00,Apple falls even as BofA boosts iPhone estimates,negative,0.938469172
2022-05-19T08:48:40-04:00,Apple accused of union-busting for second time: report,neutral,0.834942341
2022-05-19T08:21:16-04:00,Taiwan Semiconductor looking to Singapore to build chip factory: report,neutral,0.707356811
2022-05-18T18:39:59-04:00,Could quants chase energy stocks higher? BlackRock's $10b quant rebalance might,negative,0.960685432
2022-05-18T16:07:21-04:00,"Apple, Microsoft lead big tech losses as inflation fears rise",neutral,0.676370203
2022-05-17T14:07:52-04:00,Apple postpones plan to have employees return to office three times a week: report,negative,0.939184248
2022-05-16T11:16:30-04:00,Spotify dips as Apple Podcasts announces new distribution options,neutral,0.778534949
2022-05-14T10:00:00-04:00,Tech Roundup: Musk throws a monkey wrench into his Twitter acquisition saga,neutral,0.908843398
2022-05-13T11:17:36-04:00,"Apple to release new Apple TV later this year, analyst says",negative,0.692103922
2022-05-13T09:01:04-04:00,"Apple, Microsoft atop playbook as Wedbush says correction causes 'haves and have nots'",positive,0.930162609
2022-05-13T08:00:11-04:00,"Micron analyst day highlights margin strength, revenue growth, Citi says",negative,0.952427089
2022-05-12T15:16:53-04:00,"Apple leaked memo highlights loss of opportunities, promotions in anti-union push: report",negative,0.846777856
2022-05-12T08:48:04-04:00,Megacap names have worst start to the year since 2008 and these ETNs are feeling it,negative,0.96953392
2022-05-12T07:19:22-04:00,"Apple supplier warns revenue could slow due to inflation, slowing demand",positive,0.739926934
2022-05-12T05:13:21-04:00,It's official: Aramco overtakes Apple as world's most valuable company,neutral,0.849399924
2022-05-11T17:16:24-04:00,Senate confirms Alvaro Bedoya as a new FTC commissioner as Democrats regain majority,neutral,0.90279609
2022-05-11T15:03:18-04:00,"Google shows off smartwatch, new phones at I/O developer conference",negative,0.940643609
2022-05-11T14:52:07-04:00,Apple turns sour as shares hit a 2022 low point,neutral,0.724393964
2022-05-11T10:15:07-04:00,"iPhone 15 could see switch to USB-C from Lightning port, analyst says",neutral,0.529255509
2022-05-10T12:48:19-04:00,"Apple may restructure services business to boost streaming, advertising: report",neutral,0.639653802
2022-05-10T12:47:27-04:00,"Apple discontinues iPod Touch, putting an end to iPod brand after 20 years",neutral,0.698127031
2022-05-10T09:28:15-04:00,Aramco replaces Apple as world's largest company by market capitalization,negative,0.906545281
2022-05-09T11:05:52-04:00,"Microsoft falls below $2T, as Apple, Nvidia, AMD lead tech sell-off",positive,0.860882163
2022-05-08T16:01:00-04:00,"'Bridgerton' stays atop streaming list, though Netflix adds 'Saul'",negative,0.935027778
2022-05-08T10:00:00-04:00,"Apple cuts trade-in values for Macs, iPads and Apple Watches ahead of expected refresh",neutral,0.839586973
2022-05-07T10:00:00-04:00,Tech Roundup: Elon Musk's Twitter deal keeps making waves,negative,0.966918886
2022-05-05T13:20:57-04:00,"Apple, Microsoft and Salesforce lead tech losses in day's market slump",neutral,0.611527622
2022-05-05T07:53:19-04:00,"Apple, Microsoft top picks at Wedbush as firm says Powell set stage for 'bottoming process' in tech",negative,0.837717652
2022-05-04T13:39:18-04:00,Dutch regulator probing Alphabet over Play Store payments,negative,0.939573705
2022-05-04T09:46:37-04:00,"Apple gains share in tablet market, even as iPad sales decline, Canalys says",negative,0.957280278
2022-05-04T08:32:24-04:00,Apple supplier says Zhengzhou production 'unchanged' amid COVID-related lockdown,neutral,0.910809278
2022-05-03T14:15:29-04:00,Apple store in Maryland looking to form union: report,neutral,0.734417379
2022-05-03T12:36:45-04:00,Apple hires Ford veteran to help boost electric car project: report,positive,0.735577941
